Ticker,Date/Time,close
AAXJ,01/11/2022,56.69
AAXJ,02/11/2022,56.36
AAXJ,03/11/2022,56.71
AAXJ,04/11/2022,59.26
AAXJ,07/11/2022,59.54
AAXJ,08/11/2022,60.07
AAXJ,09/11/2022,58.91
AAXJ,10/11/2022,61.56
AAXJ,11/11/2022,63.45
AAXJ,14/11/2022,63.20
AAXJ,15/11/2022,65.13
AAXJ,16/11/2022,64.02
AAXJ,17/11/2022,64.37
AAXJ,18/11/2022,63.75
AAXJ,21/11/2022,62.74
AAXJ,22/11/2022,62.89
AAXJ,23/11/2022,63.44
AAXJ,25/11/2022,63.13
AAXJ,28/11/2022,62.88
AAXJ,29/11/2022,64.55
AAXJ,30/11/2022,66.70
AAXJ,01/12/2022,66.64
AAXJ,02/12/2022,66.88
AAXJ,05/12/2022,66.39
AAXJ,06/12/2022,66.30
AAXJ,07/12/2022,65.84
AAXJ,08/12/2022,66.86
AAXJ,09/12/2022,66.64
AAXJ,12/12/2022,66.53
AAXJ,13/12/2022,66.41
AAXJ,14/12/2022,66.47
AAXJ,15/12/2022,64.88
AAXJ,16/12/2022,64.94
AAXJ,19/12/2022,64.91
AAXJ,20/12/2022,64.60
AAXJ,21/12/2022,65.20
AAXJ,22/12/2022,64.62
AAXJ,23/12/2022,64.51
AAXJ,27/12/2022,65.76
AAXJ,28/12/2022,64.42
AAXJ,29/12/2022,65.72
AAXJ,30/12/2022,64.79
AAXJ,03/01/2023,65.67
AAXJ,04/01/2023,67.92
AAXJ,05/01/2023,67.56
AAXJ,06/01/2023,68.77
AAXJ,09/01/2023,69.29
AAXJ,10/01/2023,69.72
AAXJ,11/01/2023,69.90
AAXJ,12/01/2023,70.23
AAXJ,13/01/2023,70.75
AAXJ,17/01/2023,70.32
AAXJ,18/01/2023,69.91
AAXJ,19/01/2023,70.57
AAXJ,20/01/2023,71.68
AAXJ,23/01/2023,72.38
AAXJ,24/01/2023,72.23
AAXJ,25/01/2023,72.29
AAXJ,26/01/2023,73.08
AAXJ,27/01/2023,72.83
AAXJ,30/01/2023,71.32
AAXJ,31/01/2023,70.90
AAXJ,01/02/2023,72.03
AAXJ,02/02/2023,71.54
AAXJ,03/02/2023,70.24
AAXJ,06/02/2023,69.22
AAXJ,07/02/2023,69.60
AAXJ,08/02/2023,69.49
AAXJ,09/02/2023,70.03
AAXJ,10/02/2023,69.26
AAXJ,13/02/2023,69.74
AAXJ,14/02/2023,69.53
AAXJ,15/02/2023,68.62
AAXJ,16/02/2023,68.72
AAXJ,17/02/2023,67.97
AAXJ,21/02/2023,67.18
AAXJ,22/02/2023,66.81
AAXJ,23/02/2023,67.02
AAXJ,24/02/2023,65.48
AAXJ,27/02/2023,65.92
AAXJ,28/02/2023,65.47
ACWI,01/11/2022,82.85
ACWI,02/11/2022,81.15
ACWI,03/11/2022,80.44
ACWI,04/11/2022,82.33
ACWI,07/11/2022,82.85
ACWI,08/11/2022,83.43
ACWI,09/11/2022,81.89
ACWI,10/11/2022,86.28
ACWI,11/11/2022,87.59
ACWI,14/11/2022,86.80
ACWI,15/11/2022,87.64
ACWI,16/11/2022,86.98
ACWI,17/11/2022,86.77
ACWI,18/11/2022,86.94
ACWI,21/11/2022,86.46
ACWI,22/11/2022,87.54
ACWI,23/11/2022,88.22
ACWI,25/11/2022,88.29
ACWI,28/11/2022,87.01
ACWI,29/11/2022,87.19
ACWI,30/11/2022,89.67
ACWI,01/12/2022,89.80
ACWI,02/12/2022,89.72
ACWI,05/12/2022,88.19
ACWI,06/12/2022,87.25
ACWI,07/12/2022,87.09
ACWI,08/12/2022,87.76
ACWI,09/12/2022,87.34
ACWI,12/12/2022,88.12
ACWI,13/12/2022,88.25
ACWI,14/12/2022,87.91
ACWI,15/12/2022,85.75
ACWI,16/12/2022,84.92
ACWI,19/12/2022,84.40
ACWI,20/12/2022,84.59
ACWI,21/12/2022,85.70
ACWI,22/12/2022,84.67
ACWI,23/12/2022,85.06
ACWI,27/12/2022,85.03
ACWI,28/12/2022,83.93
ACWI,29/12/2022,85.39
ACWI,30/12/2022,84.88
ACWI,03/01/2023,84.90
ACWI,04/01/2023,85.98
ACWI,05/01/2023,85.10
ACWI,06/01/2023,87.07
ACWI,09/01/2023,87.26
ACWI,10/01/2023,87.75
ACWI,11/01/2023,88.67
ACWI,12/01/2023,89.29
ACWI,13/01/2023,89.69
ACWI,17/01/2023,89.63
ACWI,18/01/2023,88.65
ACWI,19/01/2023,88.30
ACWI,20/01/2023,89.67
ACWI,23/01/2023,90.46
ACWI,24/01/2023,90.34
ACWI,25/01/2023,90.55
ACWI,26/01/2023,91.32
ACWI,27/01/2023,91.37
ACWI,30/01/2023,90.27
ACWI,31/01/2023,91.25
ACWI,01/02/2023,92.18
ACWI,02/02/2023,92.93
ACWI,03/02/2023,91.86
ACWI,06/02/2023,91.10
ACWI,07/02/2023,92.07
ACWI,08/02/2023,91.28
ACWI,09/02/2023,90.88
ACWI,10/02/2023,90.80
ACWI,13/02/2023,91.76
ACWI,14/02/2023,91.81
ACWI,15/02/2023,91.87
ACWI,16/02/2023,90.94
ACWI,17/02/2023,90.71
ACWI,21/02/2023,89.16
ACWI,22/02/2023,88.92
ACWI,23/02/2023,89.35
ACWI,24/02/2023,88.16
ACWI,27/02/2023,88.68
ACWI,28/02/2023,88.22
GLD,01/11/2022,153.46
GLD,02/11/2022,152.39
GLD,03/11/2022,151.81
GLD,04/11/2022,156.47
GLD,07/11/2022,155.85
GLD,08/11/2022,159.45
GLD,09/11/2022,158.65
GLD,10/11/2022,163.48
GLD,11/11/2022,164.56
GLD,14/11/2022,164.92
GLD,15/11/2022,165.50
GLD,16/11/2022,165.12
GLD,17/11/2022,163.92
GLD,18/11/2022,162.79
GLD,21/11/2022,161.88
GLD,22/11/2022,162.07
GLD,23/11/2022,163.08
GLD,25/11/2022,163.22
GLD,28/11/2022,161.93
GLD,29/11/2022,162.73
GLD,30/11/2022,164.81
GLD,01/12/2022,167.84
GLD,02/12/2022,167.26
GLD,05/12/2022,164.39
GLD,06/12/2022,164.84
GLD,07/12/2022,166.33
GLD,08/12/2022,166.47
GLD,09/12/2022,167.06
GLD,12/12/2022,165.68
GLD,13/12/2022,168.51
GLD,14/12/2022,168.10
GLD,15/12/2022,165.35
GLD,16/12/2022,166.79
GLD,19/12/2022,166.32
GLD,20/12/2022,169.08
GLD,21/12/2022,168.80
GLD,22/12/2022,166.76
GLD,23/12/2022,167.26
GLD,27/12/2022,168.67
GLD,28/12/2022,167.91
GLD,29/12/2022,168.85
GLD,30/12/2022,169.64
GLD,03/01/2023,171.06
GLD,04/01/2023,172.67
GLD,05/01/2023,170.52
GLD,06/01/2023,173.71
GLD,09/01/2023,174.10
GLD,10/01/2023,174.74
GLD,11/01/2023,174.62
GLD,12/01/2023,176.64
GLD,13/01/2023,178.76
GLD,17/01/2023,177.59
GLD,18/01/2023,177.08
GLD,19/01/2023,179.89
GLD,20/01/2023,179.29
GLD,23/01/2023,179.63
GLD,24/01/2023,180.28
GLD,25/01/2023,181.11
GLD,26/01/2023,179.47
GLD,27/01/2023,179.22
GLD,30/01/2023,178.76
GLD,31/01/2023,179.41
