Ticker,Date/Time,close
ACWI,04/01/2016,54.83
ACWI,05/01/2016,54.88
ACWI,06/01/2016,54.05
ACWI,07/01/2016,52.79
ACWI,08/01/2016,52.18
ACWI,11/01/2016,52.24
ACWI,12/01/2016,52.58
ACWI,13/01/2016,51.51
ACWI,14/01/2016,52.26
ACWI,15/01/2016,50.78
ACWI,19/01/2016,51.08
ACWI,20/01/2016,50.26
ACWI,21/01/2016,50.54
ACWI,22/01/2016,51.82
ACWI,25/01/2016,51.05
ACWI,26/01/2016,51.90
ACWI,27/01/2016,51.47
ACWI,28/01/2016,51.75
ACWI,29/01/2016,52.86
ACWI,01/02/2016,52.76
ACWI,02/02/2016,51.64
ACWI,03/02/2016,52.04
ACWI,04/02/2016,52.19
ACWI,05/02/2016,51.32
ACWI,08/02/2016,50.48
ACWI,09/02/2016,50.20
ACWI,10/02/2016,50.19
ACWI,11/02/2016,49.52
ACWI,12/02/2016,50.39
ACWI,16/02/2016,51.40
ACWI,17/02/2016,52.33
ACWI,18/02/2016,52.11
ACWI,19/02/2016,52.02
ACWI,22/02/2016,52.75
ACWI,23/02/2016,51.97
ACWI,24/02/2016,52.05
ACWI,25/02/2016,52.61
ACWI,26/02/2016,52.48
ACWI,29/02/2016,52.20
ACWI,01/03/2016,53.48
ACWI,02/03/2016,53.82
ACWI,03/03/2016,54.22
ACWI,04/03/2016,54.56
ACWI,07/03/2016,54.60
ACWI,08/03/2016,54.01
ACWI,09/03/2016,54.30
ACWI,10/03/2016,54.27
ACWI,11/03/2016,55.36
ACWI,14/03/2016,55.24
ACWI,15/03/2016,54.88
ACWI,16/03/2016,55.40
ACWI,17/03/2016,55.89
ACWI,18/03/2016,56.00
ACWI,21/03/2016,56.00
ACWI,22/03/2016,55.93
ACWI,23/03/2016,55.35
ACWI,24/03/2016,55.23
ACWI,28/03/2016,55.40
ACWI,29/03/2016,55.98
ACWI,30/03/2016,56.33
ACWI,31/03/2016,56.06
ACWI,01/04/2016,56.02
ACWI,04/04/2016,55.82
ACWI,05/04/2016,55.02
ACWI,06/04/2016,55.68
ACWI,07/04/2016,54.97
ACWI,08/04/2016,55.55
ACWI,11/04/2016,55.53
ACWI,12/04/2016,56.23
ACWI,13/04/2016,56.91
ACWI,14/04/2016,56.99
ACWI,15/04/2016,56.90
ACWI,18/04/2016,57.31
ACWI,19/04/2016,57.85
ACWI,20/04/2016,57.80
ACWI,21/04/2016,57.52
ACWI,22/04/2016,57.51
ACWI,25/04/2016,57.30
ACWI,26/04/2016,57.50
ACWI,27/04/2016,57.59
ACWI,28/04/2016,57.06
ACWI,29/04/2016,56.81
ACWI,02/05/2016,57.16
ACWI,03/05/2016,56.34
ACWI,04/05/2016,55.81
ACWI,05/05/2016,55.82
ACWI,06/05/2016,55.98
ACWI,09/05/2016,55.85
ACWI,10/05/2016,56.65
ACWI,11/05/2016,56.24
ACWI,12/05/2016,56.23
ACWI,13/05/2016,55.60
ACWI,16/05/2016,56.27
ACWI,17/05/2016,55.84
ACWI,18/05/2016,55.77
ACWI,19/05/2016,55.51
ACWI,20/05/2016,55.89
ACWI,23/05/2016,55.76
ACWI,24/05/2016,56.50
ACWI,25/05/2016,56.97
ACWI,26/05/2016,57.08
ACWI,27/05/2016,57.14
ACWI,31/05/2016,57.00
ACWI,01/06/2016,57.08
ACWI,02/06/2016,57.18
ACWI,03/06/2016,57.34
ACWI,06/06/2016,57.69
ACWI,07/06/2016,57.92
ACWI,08/06/2016,58.14
ACWI,09/06/2016,57.72
ACWI,10/06/2016,56.71
ACWI,13/06/2016,56.11
ACWI,14/06/2016,55.73
ACWI,15/06/2016,55.90
ACWI,16/06/2016,55.94
ACWI,17/06/2016,56.09
ACWI,20/06/2016,56.88
ACWI,21/06/2016,57.15
ACWI,22/06/2016,56.35
ACWI,23/06/2016,57.39
ACWI,24/06/2016,54.30
ACWI,27/06/2016,53.29
ACWI,28/06/2016,54.45
ACWI,29/06/2016,55.48
ACWI,30/06/2016,56.23
ACWI,01/07/2016,56.35
ACWI,05/07/2016,55.65
ACWI,06/07/2016,55.74
ACWI,07/07/2016,55.61
ACWI,08/07/2016,56.46
ACWI,11/07/2016,56.95
ACWI,12/07/2016,57.50
ACWI,13/07/2016,57.48
ACWI,14/07/2016,57.83
ACWI,15/07/2016,57.71
ACWI,18/07/2016,57.89
ACWI,19/07/2016,57.62
ACWI,20/07/2016,57.95
ACWI,21/07/2016,57.78
ACWI,22/07/2016,57.96
ACWI,25/07/2016,57.81
ACWI,26/07/2016,57.91
ACWI,27/07/2016,57.99
ACWI,28/07/2016,58.02
ACWI,29/07/2016,58.35
ACWI,01/08/2016,58.16
ACWI,02/08/2016,57.80
ACWI,03/08/2016,57.86
ACWI,04/08/2016,58.07
ACWI,05/08/2016,58.44
ACWI,08/08/2016,58.53
ACWI,09/08/2016,58.86
ACWI,10/08/2016,58.83
ACWI,11/08/2016,59.22
ACWI,12/08/2016,59.12
ACWI,15/08/2016,59.37
ACWI,16/08/2016,59.12
ACWI,17/08/2016,59.18
ACWI,18/08/2016,59.39
ACWI,19/08/2016,59.17
ACWI,22/08/2016,59.10
ACWI,23/08/2016,59.22
ACWI,24/08/2016,59.00
ACWI,25/08/2016,58.87
ACWI,26/08/2016,58.63
ACWI,29/08/2016,58.89
ACWI,30/08/2016,58.78
ACWI,31/08/2016,58.55
ACWI,01/09/2016,58.76
ACWI,02/09/2016,59.22
ACWI,06/09/2016,59.63
ACWI,07/09/2016,59.62
ACWI,08/09/2016,59.46
ACWI,09/09/2016,58.08
ACWI,12/09/2016,58.73
ACWI,13/09/2016,57.69
ACWI,14/09/2016,57.64
ACWI,15/09/2016,58.25
ACWI,16/09/2016,57.83
ACWI,19/09/2016,57.98
ACWI,20/09/2016,58.19
ACWI,21/09/2016,59.11
ACWI,22/09/2016,59.54
ACWI,23/09/2016,59.13
ACWI,26/09/2016,58.60
ACWI,27/09/2016,58.93
ACWI,28/09/2016,59.31
ACWI,29/09/2016,58.69
ACWI,30/09/2016,59.10
ACWI,03/10/2016,58.98
ACWI,04/10/2016,58.74
ACWI,05/10/2016,59.09
ACWI,06/10/2016,59.00
ACWI,07/10/2016,58.76
ACWI,10/10/2016,59.04
ACWI,11/10/2016,58.22
ACWI,12/10/2016,58.22
ACWI,13/10/2016,57.97
ACWI,14/10/2016,58.01
ACWI,17/10/2016,57.84
ACWI,18/10/2016,58.35
ACWI,19/10/2016,58.55
ACWI,20/10/2016,58.46
ACWI,21/10/2016,58.44
ACWI,24/10/2016,58.62
ACWI,25/10/2016,58.53
ACWI,26/10/2016,58.26
ACWI,27/10/2016,58.14
ACWI,28/10/2016,57.95
ACWI,31/10/2016,57.97
ACWI,01/11/2016,57.61
ACWI,02/11/2016,57.19
ACWI,03/11/2016,57.03
ACWI,04/11/2016,56.74
ACWI,07/11/2016,57.90
ACWI,08/11/2016,58.22
ACWI,09/11/2016,58.40
ACWI,10/11/2016,58.24
ACWI,11/11/2016,57.92
ACWI,14/11/2016,57.76
ACWI,15/11/2016,58.26
ACWI,16/11/2016,58.02
ACWI,17/11/2016,58.30
ACWI,18/11/2016,58.02
ACWI,21/11/2016,58.47
ACWI,22/11/2016,58.71
ACWI,23/11/2016,58.57
ACWI,25/11/2016,58.79
ACWI,28/11/2016,58.57
ACWI,29/11/2016,58.72
ACWI,30/11/2016,58.57
ACWI,01/12/2016,58.29
ACWI,02/12/2016,58.39
ACWI,05/12/2016,58.79
ACWI,06/12/2016,59.11
ACWI,07/12/2016,59.92
ACWI,08/12/2016,60.03
ACWI,09/12/2016,60.31
ACWI,12/12/2016,60.12
